age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,c_jail_in,c_jail_out
46,F,Other,Greater than 45,Low,Female,1,-1.0,2,0,2013-04-17 03:45:48,2013-09-12 10:31:00
26,M,African-American,25 - 45,Low,Female,2,-1.0,4,1,2013-03-09 07:15:19,2013-03-10 01:31:38
55,M,African-American,Greater than 45,Low,Male,3,-51.0,1,0,2013-05-07 01:06:57,2013-05-08 03:17:33
39,O,Caucasian,25 - 45,Low,Male,1,-1.0,4,0,2014-02-10 10:59:01,2014-02-14 09:09:06
30,F,Caucasian,25 - 45,Medium,Female,3,0.0,7,1,2013-05-02 04:01:43,2014-10-14 06:03:58
30,F,African-American,25 - 45,Medium,Male,1,0.0,7,0,2013-03-02 01:19:52,2013-05-11 04:23:17
48,M,Caucasian,Greater than 45,Low,Male,2,-1.0,2,0,2013-09-25 12:51:27,2013-09-26 08:42:11
33,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-12-29 07:56:52,2014-12-31 03:36:29
22,F,African-American,Less than 25,Low,Male,1,-1.0,2,0,2013-05-15 12:16:21,2013-05-16 09:03:09
46,F,Caucasian,Greater than 45,Low,Male,6,22.0,1,1,2013-03-05 09:31:17,2013-03-28 01:40:17
41,F,Caucasian,25 - 45,High,Male,5,-1.0,10,0,2014-08-16 09:24:16,2014-11-20 06:31:39
49,F,Caucasian,Greater than 45,Medium,Female,6,-56.0,6,0,2014-01-22 07:46:15,2014-01-27 08:19:45
31,F,Caucasian,25 - 45,Medium,Male,0,0.0,5,0,2013-04-20 02:52:11,2013-04-22 09:19:35
31,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,2014-05-30 09:43:45,2014-05-31 09:38:59
25,M,African-American,25 - 45,Low,Male,1,-1.0,2,1,2013-09-16 03:35:39,2013-09-18 01:39:28
31,F,African-American,25 - 45,Low,Male,3,-19.0,3,0,2014-05-22 07:53:02,2014-06-10 10:33:59
21,M,African-American,Less than 25,Medium,Female,0,-4.0,6,0,2014-03-31 11:57:27,2014-04-04 11:07:49
23,F,Hispanic,Less than 25,Low,Male,0,-1.0,3,0,2013-09-08 01:03:31,2013-09-08 02:03:07
32,F,African-American,25 - 45,Medium,Female,5,-1.0,7,0,2013-02-17 07:51:04,2013-02-18 10:17:02
52,M,Hispanic,Greater than 45,Low,Male,2,-1.0,1,0,2013-03-04 10:07:00,2013-03-07 11:56:36
62,F,African-American,Greater than 45,Low,Male,8,0.0,4,0,2013-02-05 12:23:14,2013-02-21 04:06:55
30,M,African-American,25 - 45,Medium,Male,2,-188.0,6,0,2013-10-03 07:25:28,2013-10-04 02:11:13
37,F,Caucasian,25 - 45,High,Female,6,-110.0,10,0,2013-01-02 12:30:44,2013-04-18 09:04:00
55,F,Caucasian,Greater than 45,Low,Male,1,-45.0,1,0,2013-07-27 04:18:41,2013-08-14 12:12:39
31,F,Hispanic,25 - 45,High,Male,8,29.0,9,1,2013-08-23 05:18:39,2013-12-18 10:43:00
28,M,African-American,25 - 45,Medium,Male,6,-1.0,6,1,2013-03-17 09:01:58,2013-03-18 01:40:10
54,F,Hispanic,Greater than 45,Low,Male,2,-1.0,1,0,2013-08-28 02:23:37,2014-03-04 11:31:17
58,F,Hispanic,Greater than 45,Low,Male,0,-1.0,2,0,2013-03-13 10:02:13,2013-03-14 02:21:27
78,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,2014-09-19 10:36:52,2014-09-20 07:10:15
56,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2014-03-02 03:51:04,2014-03-03 07:47:20
21,M,Hispanic,Less than 25,High,Male,1,-155.0,10,0,2014-01-23 03:33:01,2014-02-03 09:43:56
24,F,Other,Less than 25,Low,Male,0,-1.0,2,0,2014-01-13 09:13:09,2014-01-15 08:37:12
38,F,African-American,25 - 45,High,Male,22,-34.0,8,1,2014-08-06 12:10:51,2014-09-09 10:37:20
39,M,African-American,25 - 45,Medium,Male,3,-1.0,5,0,2014-11-05 02:34:56,2014-11-10 08:50:37
35,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2014-04-28 11:04:53,2014-04-29 06:03:02
22,F,African-American,Less than 25,Medium,Male,1,0.0,5,1,2014-04-24 01:23:50,2014-04-24 01:25:52
21,O,Hispanic,Less than 25,Medium,Male,0,-1.0,7,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
47,M,African-American,Greater than 45,High,Male,23,-1.0,8,1,2013-02-02 08:19:13,2013-02-03 05:06:15
23,M,African-American,Less than 25,Low,Male,0,-1.0,2,1,2014-01-05 11:08:48,2014-01-06 12:02:14
57,F,Hispanic,Greater than 45,Low,Male,1,0.0,1,0,2013-10-25 09:20:19,2013-11-14 02:05:31
38,F,Caucasian,25 - 45,Medium,Female,2,-35.0,5,1,2013-06-05 06:36:18,2013-06-06 06:23:54
66,F,African-American,Greater than 45,Low,Male,3,-10.0,1,1,2013-06-01 11:04:44,2013-06-03 11:25:14
45,M,Caucasian,Greater than 45,Low,Male,8,0.0,4,1,2014-02-17 02:38:50,2014-04-29 04:18:29
28,M,Caucasian,25 - 45,Medium,Female,0,-2.0,5,0,2014-08-16 04:38:21,2014-08-17 08:35:28
45,F,Other,Greater than 45,Low,Male,2,-117.0,1,0,2014-02-27 01:25:24,2014-02-28 04:26:31
52,O,Other,Greater than 45,Low,Female,0,-1.0,3,1,2013-04-17 03:45:48,2013-09-12 10:31:00
32,F,African-American,25 - 45,High,Male,13,289.0,10,1,2014-06-13 03:07:06,2014-09-18 07:02:35
37,M,African-American,25 - 45,High,Male,2,0.0,9,1,2013-12-24 03:40:12,2013-12-24 08:53:51
39,F,Caucasian,25 - 45,Low,Male,0,0.0,4,1,2014-03-02 05:08:46,2014-03-03 03:17:00
26,F,African-American,25 - 45,High,Male,9,0.0,9,1,2014-11-14 01:28:54,2015-02-01 08:34:27
25,F,African-American,25 - 45,High,Male,3,-1.0,8,0,2014-05-02 09:18:09,2014-05-03 10:02:53
45,F,Caucasian,Greater than 45,Low,Male,2,-1.0,3,0,2013-01-31 04:11:55,2014-01-25 03:27:03
57,F,Caucasian,Greater than 45,High,Female,7,0.0,9,0,2014-05-31 02:37:54,2014-06-01 09:08:45
23,F,African-American,Less than 25,Low,Male,0,-1.0,3,1,2014-04-25 10:29:59,2014-04-26 09:57:20
34,M,African-American,25 - 45,Low,Male,2,0.0,2,1,2014-01-31 12:35:27,2014-02-26 05:50:20
38,F,African-American,25 - 45,High,Male,14,0.0,10,0,2014-01-12 12:14:58,2014-05-09 09:12:02
36,O,African-American,25 - 45,Low,Female,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
23,M,African-American,Less than 25,Low,Female,1,-1.0,4,0,2013-08-20 11:57:06,2013-08-21 07:50:16
36,M,Other,25 - 45,Low,Male,2,-1.0,3,1,2014-01-27 10:23:53,2014-01-30 10:04:48
50,F,Caucasian,Greater than 45,Low,Male,1,-4.0,1,0,2013-09-12 09:32:07,2013-09-14 03:06:18
37,M,Caucasian,25 - 45,Low,Female,0,-1.0,3,0,2013-11-07 02:53:47,2013-11-07 09:00:57
44,M,Caucasian,25 - 45,Low,Male,4,0.0,4,0,2013-01-06 04:51:37,2013-01-07 10:41:46
35,F,African-American,25 - 45,High,Female,23,-1.0,9,1,2014-07-12 03:02:54,2014-07-14 05:19:00
31,F,Caucasian,25 - 45,Low,Male,1,-36.0,1,0,2014-09-15 02:11:34,2014-10-21 10:41:49
24,F,Other,Less than 25,Medium,Male,5,-1.0,5,1,2014-10-07 12:01:33,2014-10-08 08:26:09
40,F,Asian,25 - 45,Low,Male,3,-108.0,1,0,2013-05-05 12:09:38,2013-08-20 08:41:45
26,F,African-American,25 - 45,High,Male,2,-1.0,10,1,2013-04-17 06:43:21,2013-04-18 10:07:23
37,F,Other,25 - 45,Medium,Male,1,-1.0,6,0,2014-11-01 02:13:06,2014-11-03 03:28:34
27,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,2013-03-25 12:25:41,2013-03-28 05:58:56
31,M,Caucasian,25 - 45,Low,Female,1,-1.0,3,0,2014-08-16 07:30:11,2014-08-17 08:36:06
28,F,African-American,25 - 45,High,Female,0,0.0,8,0,2013-10-29 04:01:57,2013-11-27 06:51:07
43,F,Caucasian,25 - 45,Medium,Male,11,49.0,5,1,2013-05-14 01:49:40,2013-09-12 07:19:52
42,O,African-American,25 - 45,Medium,Male,0,-1.0,5,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
28,F,Caucasian,25 - 45,High,Female,7,-1.0,9,1,2013-10-09 09:15:07,2013-10-10 09:46:20
38,F,African-American,25 - 45,Low,Male,0,0.0,1,0,2014-05-21 03:04:42,2014-05-21 08:26:34
38,F,African-American,25 - 45,Low,Male,2,-1.0,1,0,2013-03-19 04:21:06,2013-03-20 09:34:48
27,M,Caucasian,25 - 45,Low,Male,2,-36.0,4,0,2014-01-21 10:31:38,2014-02-26 10:40:06
28,F,African-American,25 - 45,High,Female,1,-1.0,9,0,2013-01-01 06:27:15,2013-02-09 02:24:08
21,F,African-American,Less than 25,Medium,Male,1,-1.0,7,0,2013-01-17 11:25:29,2013-01-20 04:03:54
56,F,Caucasian,Greater than 45,Low,Male,7,-1.0,1,1,2013-03-19 11:00:49,2013-03-20 01:32:28
38,F,African-American,25 - 45,High,Male,15,-1.0,9,0,2013-02-18 09:26:05,2013-02-20 03:43:56
28,M,African-American,25 - 45,Medium,Male,2,-1.0,5,0,2013-10-30 07:57:19,2013-10-31 01:45:23
45,F,African-American,Greater than 45,Medium,Male,3,104.0,6,0,2013-04-24 12:56:21,2013-11-29 03:06:21
28,M,Hispanic,25 - 45,Low,Male,0,-1.0,2,0,2013-04-17 03:45:48,2013-09-12 10:31:00
24,F,Other,Less than 25,Low,Female,1,-1.0,2,0,2014-04-21 09:47:47,2014-04-22 10:18:19
61,F,Caucasian,Greater than 45,Low,Male,1,-34.0,1,0,2013-02-14 11:17:01,2013-02-15 07:40:39
51,M,Caucasian,Greater than 45,Low,Female,0,-1.0,1,1,2014-01-12 08:37:58,2014-01-13 02:00:36
51,M,Caucasian,Greater than 45,Low,Male,0,-1.0,2,0,2013-10-30 11:27:14,2013-10-31 08:46:16
20,F,Caucasian,Less than 25,Low,Male,0,0.0,4,0,2014-05-13 01:11:43,2014-05-13 01:51:03
36,M,Other,25 - 45,Low,Male,1,-1.0,1,1,2013-01-06 09:15:11,2013-01-07 11:01:40
48,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2013-01-12 06:40:25,2013-01-13 09:03:52
37,F,Caucasian,25 - 45,Low,Male,4,0.0,3,1,2013-04-17 04:44:25,2013-04-19 01:08:53
30,F,African-American,25 - 45,Medium,Female,2,-1.0,7,0,2013-05-12 06:56:40,2013-05-15 02:06:25
41,M,African-American,25 - 45,Medium,Female,5,0.0,6,0,2013-11-05 02:09:51,2013-11-05 07:57:55
27,F,African-American,25 - 45,High,Male,11,-1.0,10,1,2013-04-23 07:22:20,2013-12-02 11:28:01
37,M,African-American,25 - 45,Low,Male,0,-1.0,1,1,2013-02-16 07:22:50,2013-02-18 02:10:02
33,F,Other,25 - 45,Low,Male,4,0.0,4,1,2014-04-30 02:37:51,2014-05-02 05:55:00
54,F,African-American,Greater than 45,High,Male,11,-1.0,9,0,2013-05-06 08:51:14,2013-09-13 05:58:39
23,F,African-American,Less than 25,High,Male,2,-1.0,9,0,2013-05-08 10:09:34,2013-07-19 06:36:57
22,F,African-American,Less than 25,Medium,Male,0,-1.0,6,0,2014-12-24 06:05:13,2014-12-26 02:09:35
68,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
26,F,African-American,25 - 45,Low,Female,2,-227.0,4,1,2013-12-14 11:19:35,2014-07-29 11:06:26
23,F,African-American,Less than 25,Medium,Female,3,0.0,6,0,2014-05-26 01:27:36,2014-05-27 08:47:44
32,O,African-American,25 - 45,Low,Female,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
41,M,African-American,25 - 45,Low,Male,0,0.0,1,0,2014-01-25 09:44:01,2014-01-26 06:31:19
52,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2013-05-15 11:15:03,2013-05-16 08:50:44
23,O,African-American,Less than 25,High,Male,0,-1.0,10,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
43,F,Caucasian,25 - 45,Low,Male,13,0.0,4,1,2013-02-20 01:55:05,2013-04-12 09:45:26
52,F,African-American,Greater than 45,Low,Male,0,-1.0,4,0,2014-02-03 03:50:35,2014-02-17 02:20:23
28,F,Caucasian,25 - 45,Low,Male,1,-3.0,1,0,2013-05-14 04:20:05,2013-05-17 10:53:34
30,M,African-American,25 - 45,High,Male,11,-1.0,9,1,2014-08-05 03:19:41,2014-08-06 08:40:28
28,F,Caucasian,25 - 45,Medium,Male,1,0.0,5,0,2013-09-27 04:35:20,2013-10-03 08:39:37
47,F,Caucasian,Greater than 45,Low,Male,1,-38.0,2,0,2014-09-08 04:11:42,2014-10-16 01:22:43
34,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,2014-09-27 12:37:01,2014-09-28 12:26:27
22,F,African-American,Less than 25,Low,Male,0,-1.0,4,0,2013-02-21 03:42:13,2013-02-22 01:52:11
30,F,African-American,25 - 45,Low,Male,4,0.0,2,0,2013-03-05 04:44:39,2013-03-05 01:41:22
25,F,Hispanic,25 - 45,Low,Male,4,0.0,4,0,2013-11-03 02:47:28,2013-11-04 07:59:32
31,F,Caucasian,25 - 45,High,Male,0,-1.0,8,1,2014-12-30 04:53:40,2015-01-30 04:31:37
37,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,2014-04-18 05:22:38,2014-05-23 05:31:44
32,F,African-American,25 - 45,High,Male,14,-1.0,9,0,2013-12-16 05:05:35,2013-12-17 08:47:25
26,M,African-American,25 - 45,High,Male,4,649.0,8,0,2015-06-22 09:31:25,2015-09-06 07:25:45
53,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,2013-01-15 05:53:17,2013-01-16 07:01:06
28,F,African-American,25 - 45,High,Male,25,29.0,8,1,2014-01-08 11:38:20,2014-02-03 10:50:45
44,M,Caucasian,25 - 45,Medium,Male,8,-1.0,5,1,2013-04-10 09:31:05,2013-04-15 09:09:29
25,F,African-American,25 - 45,Low,Male,0,0.0,3,0,2013-09-06 01:00:30,2013-09-06 09:12:00
30,M,Other,25 - 45,Low,Female,0,-1.0,1,0,2014-10-01 12:29:33,2014-10-02 08:15:49
22,M,Caucasian,Less than 25,High,Male,1,0.0,8,1,2013-01-31 12:38:45,2013-02-06 11:18:24
30,F,African-American,25 - 45,High,Female,2,-153.0,8,0,2013-12-11 02:35:00,2014-04-01 11:12:09
20,F,African-American,Less than 25,Medium,Female,0,-1.0,5,0,2014-11-22 06:09:30,2014-11-23 12:35:11
37,M,Other,25 - 45,Low,Female,0,-1.0,1,0,2013-12-08 01:55:28,2013-12-09 02:00:59
33,F,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,2014-11-02 01:50:39,2014-11-03 01:52:19
47,F,Caucasian,Greater than 45,Medium,Female,2,-1.0,5,0,2014-05-13 09:14:33,2014-05-16 09:29:16
40,F,Other,25 - 45,Low,Female,3,-1.0,2,0,2013-10-22 09:03:15,2013-10-23 09:05:27
24,M,Other,Less than 25,Low,Male,0,-1.0,2,0,2014-04-09 04:49:45,2014-04-10 08:25:43
36,F,Caucasian,25 - 45,Medium,Male,8,150.0,7,1,2014-08-08 04:01:22,2014-08-30 08:45:38
30,F,Caucasian,25 - 45,Low,Male,4,-140.0,2,0,2013-09-25 02:54:17,2013-11-26 12:02:49
22,M,African-American,Less than 25,High,Male,3,161.0,9,1,2014-08-26 09:15:02,2014-08-27 04:21:56
24,M,Caucasian,Less than 25,Medium,Female,1,-32.0,7,1,2013-08-29 02:32:59,2013-09-27 06:25:27
27,M,African-American,25 - 45,Low,Male,3,-44.0,2,1,2014-05-26 12:17:57,2014-06-02 06:46:02
31,M,Hispanic,25 - 45,Low,Female,0,-1.0,2,0,2013-03-08 09:57:50,2013-03-09 07:56:27
47,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2014-07-06 05:23:21,2014-07-07 07:55:23
23,F,Hispanic,Less than 25,Medium,Male,1,-1.0,6,1,2013-01-30 01:13:56,2013-01-31 07:24:25
23,F,Caucasian,Less than 25,Medium,Female,5,-1.0,5,1,2014-03-11 07:31:05,2014-03-12 01:39:43
24,M,Hispanic,Less than 25,High,Male,0,-3.0,8,0,2013-02-01 09:51:10,2013-02-02 01:42:28
29,M,African-American,25 - 45,Low,Male,1,-1.0,3,0,2014-03-31 02:14:12,2014-04-01 01:22:49
20,F,African-American,Less than 25,High,Male,1,-1.0,8,1,2013-11-17 04:24:59,2013-11-18 07:25:07
30,F,African-American,25 - 45,Medium,Male,2,-1.0,6,1,2013-02-13 11:48:59,2013-02-15 05:23:42
39,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,2014-08-06 10:22:40,2014-08-07 08:29:42
38,M,African-American,25 - 45,Low,Male,1,-1.0,4,0,2014-06-12 12:56:57,2014-06-13 01:37:57
39,F,Other,25 - 45,Low,Male,0,-1.0,1,0,2013-03-11 10:17:29,2013-03-12 07:59:36
27,F,African-American,25 - 45,Low,Male,4,-1.0,4,0,2013-08-06 09:00:30,2013-08-07 08:23:22
18,F,African-American,Less than 25,High,Male,2,-5.0,10,0,2013-11-07 08:25:13,2013-11-08 06:13:38
31,M,Caucasian,25 - 45,Low,Male,2,812.0,4,1,2015-10-06 11:57:33,2015-10-17 07:38:17
37,F,African-American,25 - 45,Low,Female,2,0.0,1,0,2013-12-03 12:48:34,2013-12-04 07:43:54
31,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,2014-06-04 06:37:51,2014-06-05 01:29:06
27,F,African-American,25 - 45,High,Male,2,-1.0,8,0,2014-11-13 03:21:47,2014-11-14 09:31:38
20,F,African-American,Less than 25,High,Male,0,-1.0,8,0,2014-02-18 09:37:20,2014-02-21 04:07:45
46,M,African-American,Greater than 45,High,Male,5,-1.0,8,0,2014-08-11 04:12:33,2015-06-30 07:07:00
22,F,Hispanic,Less than 25,Medium,Male,0,0.0,7,0,2013-04-20 02:16:15,2013-04-22 03:48:37
52,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,2013-08-01 10:03:28,2013-08-02 02:00:46
23,F,African-American,Less than 25,Low,Female,0,-1.0,4,1,2014-08-01 09:19:33,2014-08-05 04:16:00
20,F,African-American,Less than 25,Medium,Male,1,0.0,7,0,2014-09-16 12:31:02,2014-10-09 04:25:33
48,F,African-American,Greater than 45,Low,Female,0,-1.0,2,0,2013-11-12 10:24:10,2013-11-14 06:47:41
66,F,African-American,Greater than 45,Medium,Male,8,-1.0,6,1,2013-04-17 03:45:48,2013-09-12 10:31:00
25,F,Caucasian,25 - 45,Medium,Male,0,0.0,5,0,2013-04-20 02:39:55,2013-04-20 07:15:12
27,F,Caucasian,25 - 45,Medium,Male,0,-1.0,6,1,2013-04-07 11:02:06,2013-04-09 04:14:39
30,F,African-American,25 - 45,Medium,Male,11,0.0,7,1,2014-10-02 03:21:16,2014-10-03 03:32:38
22,M,African-American,Less than 25,High,Male,3,-1.0,10,1,2013-01-10 03:17:29,2013-01-11 11:36:36
22,F,Caucasian,Less than 25,Low,Female,1,-1.0,3,0,2013-12-30 10:48:07,2013-12-31 09:49:50
35,F,African-American,25 - 45,High,Male,2,-1.0,10,0,2013-04-17 03:45:48,2013-09-12 10:31:00
32,F,Caucasian,25 - 45,Low,Male,2,-232.0,4,0,2013-01-17 09:43:27,2013-02-26 11:12:02
41,M,African-American,25 - 45,Low,Female,2,-1.0,3,0,2013-08-04 07:42:27,2013-08-05 06:31:46
35,F,Caucasian,25 - 45,High,Male,9,0.0,8,0,2014-11-03 07:13:59,2014-12-16 08:41:15
43,F,African-American,25 - 45,Low,Male,0,0.0,1,0,2014-12-26 04:11:19,2014-12-31 05:37:20
25,F,Other,25 - 45,Low,Female,0,-1.0,2,0,2014-01-28 10:39:22,2014-01-29 08:33:42
44,M,African-American,25 - 45,Medium,Male,24,53.0,7,0,2013-06-03 12:59:33,2013-09-29 05:18:00
52,F,African-American,Greater than 45,Medium,Male,3,0.0,6,1,2013-12-10 12:12:27,2014-01-04 10:22:47
43,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,2013-04-04 07:55:57,2013-05-15 08:09:02
37,M,African-American,25 - 45,Low,Male,0,0.0,1,0,2014-08-25 03:54:52,2014-08-26 09:21:47
24,O,Caucasian,Less than 25,Low,Female,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
47,M,Other,Greater than 45,Low,Male,1,-1.0,1,0,2014-05-09 11:18:45,2014-05-12 12:01:47
45,F,Caucasian,Greater than 45,Low,Female,3,-1.0,1,0,2014-10-06 03:39:04,2014-10-13 05:08:49
23,F,African-American,Less than 25,Low,Male,2,-1.0,4,0,2014-08-07 04:19:04,2014-08-09 02:47:06
37,F,Caucasian,25 - 45,Low,Male,3,-4.0,1,0,2014-03-01 11:39:37,2014-03-04 09:02:34
28,M,African-American,25 - 45,Low,Male,3,299.0,4,1,2015-04-15 09:07:50,2015-04-18 02:29:53
70,M,Caucasian,Greater than 45,Low,Male,1,-13.0,1,0,2013-04-05 11:19:07,2013-04-18 10:45:47
54,F,Caucasian,Greater than 45,Low,Male,6,-266.0,2,1,2013-10-08 03:55:57,2013-10-09 02:37:39
58,M,Caucasian,Greater than 45,Medium,Male,9,-1.0,7,0,2014-04-05 11:06:59,2014-04-07 02:42:53
46,F,Caucasian,Greater than 45,Low,Male,3,-1.0,4,0,2013-04-30 04:31:44,2013-05-14 09:41:21
21,M,African-American,Less than 25,High,Male,0,-1.0,9,1,2013-03-03 04:32:45,2013-03-04 07:27:23
26,M,African-American,25 - 45,High,Male,1,-1.0,8,1,2014-07-14 06:15:12,2014-07-16 02:43:22
38,F,Hispanic,25 - 45,Low,Male,3,23.0,1,1,2013-07-03 03:38:42,2013-07-05 01:58:20
34,M,Caucasian,25 - 45,Low,Male,5,-1.0,4,0,2014-01-19 03:20:12,2014-01-20 07:58:57
34,F,Caucasian,25 - 45,High,Female,0,-1.0,8,0,2014-10-10 07:50:57,2014-10-13 09:11:55
19,F,African-American,Less than 25,Medium,Male,1,-48.0,5,1,2014-10-24 09:01:54,2014-12-11 10:38:56
34,M,African-American,25 - 45,Low,Male,5,-1.0,4,0,2013-12-03 09:45:00,2013-12-04 08:51:32
32,M,African-American,25 - 45,Low,Female,3,-26.0,4,0,2014-05-31 09:32:34,2014-06-04 09:23:06
23,F,Caucasian,Less than 25,Medium,Male,0,0.0,5,1,2014-02-27 12:30:23,2014-02-28 04:08:47
34,F,African-American,25 - 45,Low,Male,5,-1.0,4,1,2013-01-30 11:54:49,2013-02-02 07:32:19
30,F,African-American,25 - 45,Low,Male,2,-83.0,1,0,2013-08-03 02:56:01,2013-10-25 10:49:05
39,F,African-American,25 - 45,Low,Male,6,-1.0,3,1,2013-11-04 06:35:23,2013-11-07 03:15:19
24,F,Other,Less than 25,Low,Male,0,-1.0,3,0,2013-04-08 08:55:48,2013-04-09 10:21:22
33,M,Caucasian,25 - 45,Low,Male,1,-93.0,3,1,2014-03-29 07:09:12,2014-03-29 09:12:15
33,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,2014-10-21 06:54:35,2014-10-22 12:38:57
40,M,Caucasian,25 - 45,Low,Male,6,-39.0,4,0,2014-06-21 02:18:26,2014-06-30 11:33:03
58,F,Caucasian,Greater than 45,Low,Male,2,-1.0,3,0,2013-02-22 07:47:53,2013-02-24 02:27:52
21,M,African-American,Less than 25,Medium,Female,0,0.0,6,0,2013-01-01 04:17:22,2013-01-02 01:14:43
44,F,Asian,25 - 45,Low,Male,2,-372.0,2,0,2013-08-21 09:19:06,2014-08-15 06:41:22
56,F,African-American,Greater than 45,High,Male,13,0.0,8,0,2013-04-28 01:42:04,2014-08-18 11:04:32
27,F,Caucasian,25 - 45,Medium,Male,1,0.0,5,0,2014-05-01 06:10:33,2014-05-09 08:22:15
21,F,African-American,Less than 25,Medium,Male,1,-36.0,5,1,2013-07-04 07:01:53,2013-08-09 11:23:41
23,M,African-American,Less than 25,High,Male,4,-11.0,8,1,2013-11-25 06:26:46,2013-12-06 10:30:18
62,F,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2013-01-05 04:35:31,2013-01-07 03:18:03
62,O,Caucasian,Greater than 45,Low,Male,0,-1.0,1,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
27,M,African-American,25 - 45,High,Male,4,300.0,8,1,2014-02-18 06:54:26,2014-02-19 01:53:49
57,M,Other,Greater than 45,Low,Male,6,-1.0,1,0,2014-06-08 06:58:53,2014-06-11 04:36:02
37,F,Caucasian,25 - 45,Low,Male,5,-1.0,3,0,2013-12-01 04:23:01,2013-12-12 03:25:01
43,F,Other,25 - 45,Low,Male,2,-1.0,2,1,2013-08-15 06:13:32,2013-08-23 03:50:34
22,O,Caucasian,Less than 25,Low,Male,0,-1.0,3,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
32,F,African-American,25 - 45,Low,Female,5,0.0,1,0,2013-12-01 12:02:58,2013-12-01 09:53:20
33,F,African-American,25 - 45,Low,Female,2,-1.0,3,0,2014-07-16 08:00:14,2014-07-18 09:13:25
23,F,Hispanic,Less than 25,Low,Male,0,-1.0,3,0,2013-12-30 11:58:41,2014-02-14 10:05:11
27,M,African-American,25 - 45,Low,Male,0,0.0,1,0,2013-04-08 12:40:45,2013-04-09 07:53:30
44,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,2014-01-01 04:24:33,2014-01-02 09:45:19
28,M,Caucasian,25 - 45,Low,Male,3,-1.0,3,1,2013-02-17 01:53:58,2013-02-18 01:13:47
42,F,Caucasian,25 - 45,Low,Female,0,-3.0,2,0,2013-05-25 04:27:15,2013-05-26 07:10:19
48,F,African-American,Greater than 45,Medium,Male,5,-1.0,5,0,2013-09-16 10:27:54,2014-02-03 01:10:17
24,F,Other,Less than 25,High,Male,9,-1.0,10,1,2013-03-15 12:03:21,2013-03-20 02:58:22
27,F,African-American,25 - 45,Low,Male,0,0.0,2,0,2014-01-14 03:37:34,2014-01-31 09:03:48
20,F,African-American,Less than 25,High,Male,0,-1.0,10,1,2014-08-18 05:35:24,2014-08-19 01:42:04
39,O,African-American,25 - 45,High,Male,0,-1.0,9,-1,2013-04-17 03:45:48,2013-09-12 10:31:00
24,F,African-American,Less than 25,High,Male,1,-1.0,8,0,2014-07-16 09:20:24,2014-07-19 09:02:00
31,F,Caucasian,25 - 45,High,Male,6,-1.0,10,0,2014-10-07 01:30:52,2015-03-19 06:55:00
22,F,African-American,Less than 25,Medium,Male,2,-1.0,5,0,2013-02-20 10:41:47,2013-02-21 09:33:50
51,M,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,2014-03-22 02:29:28,2014-03-23 09:07:31
56,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,2013-12-11 03:02:20,2013-12-12 08:42:00
20,M,Caucasian,Less than 25,Medium,Male,0,-1.0,6,0,2014-09-23 09:53:52,2014-09-24 01:33:15
54,F,African-American,Greater than 45,Low,Male,1,114.0,3,0,2014-08-07 03:28:16,2014-08-12 06:21:25
29,F,African-American,25 - 45,High,Male,7,-1.0,9,0,2013-04-24 05:02:29,2013-04-25 09:15:28
42,F,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,2014-04-05 06:27:56,2014-04-06 07:52:40
20,F,African-American,Less than 25,High,Male,0,-1.0,9,1,2014-01-10 07:41:14,2014-08-08 05:21:03
